# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr 13 16:16:35 2020
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_vet_date:   Date of Last Parameter Update
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_disp_prov:  Disposition Provenance
# COLUMN koi_comment:    Comment
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0:      Transit Epoch [BJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_longp:      Long. of Periastron [deg]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_ingress:    Ingress Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_fittype:    Planetary Fit Type
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_limbdark_mod: Limb Darkening Model
# COLUMN koi_ldm_coeff4: Limb Darkening Coeff. 4
# COLUMN koi_ldm_coeff3: Limb Darkening Coeff. 3
# COLUMN koi_ldm_coeff2: Limb Darkening Coeff. 2
# COLUMN koi_ldm_coeff1: Limb Darkening Coeff. 1
# COLUMN koi_parm_prov:  Parameters Provenance
# COLUMN koi_max_sngle_ev: Maximum Single Event Statistic
# COLUMN koi_max_mult_ev: Maximum Multiple Event Statistic
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_quarters:   Quarters
# COLUMN koi_bin_oedp_sig: Odd-Even Depth Comparision Statistic
# COLUMN koi_trans_mod:  Transit Model
# COLUMN koi_model_dof:  Degrees of Freedom
# COLUMN koi_model_chisq: Chi-Square
# COLUMN koi_datalink_dvr: Link to DV Report
# COLUMN koi_datalink_dvs: Link to DV Summary
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sparprov:   Stellar Parameter Provenance
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_gmag:       g'-band [mag]
# COLUMN koi_rmag:       r'-band [mag]
# COLUMN koi_imag:       i'-band [mag]
# COLUMN koi_zmag:       z'-band [mag]
# COLUMN koi_jmag:       J-band [mag]
# COLUMN koi_hmag:       H-band [mag]
# COLUMN koi_kmag:       K-band [mag]
# COLUMN koi_fwm_stat_sig: FW Offset Significance [percent]
# COLUMN koi_fwm_sra:    FW Source &alpha;(OOT) [hrs]
# COLUMN koi_fwm_sdec:   FW Source &delta;(OOT) [deg]
# COLUMN koi_fwm_srao:   FW Source &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_sdeco:  FW Source &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_fwm_prao:   FW &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_pdeco:  FW &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_dicco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_msky: PRF &Delta;&theta;<sub>SQ</sub>(OOT) []arcsec
# COLUMN koi_dikco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_msky: PRF &Delta;&theta;<sub>SQ</sub>(KIC) [arcsec]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
111,5358241,K00829.03,Kepler-53 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,38.557654600,163.8506300,2454996.851,0,,0.9110,5.79400,,9.9300e+02,0.034980,0.19756,LS+MCMC,4.02,0.2255,87.91,550.0,21.71,24.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2555,0.4191,q1_q17_dr25_koi,7.5526104,32.6408650,39.70,3,37,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.58680,Mandel and Agol (2002 ApJ 580 171),,,005/005358/005358241/dv/kplr005358241-20160209194854_dvr.pdf,005/005358/005358241/dv/kplr005358241-002-20160209194854_dvs.pdf,5775.00,4.405,0.1600,1.0530,1.0260,,q1_q17_dr25_stellar,290.461760,40.562462,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,0.000,19.364121500,40.56244000,0.14000,-0.07000,-1.010000e-03,7.000000e-04,0.4700,-0.0400,0.4700,0.2600,0.3100,0.4100
112,5358624,K00830.01,Kepler-428 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9900,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.525632539,170.0479951,2455003.048,0,,0.1200,2.59959,,2.2335e+04,0.133720,2.43681,LS+MCMC,11.58,0.0431,89.41,975.0,213.12,11.699000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1914,0.5167,q1_q17_dr25_koi,162.6155200,2078.4102000,1996.70,1,382,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.14340,Mandel and Agol (2002 ApJ 580 171),,,005/005358/005358624/dv/kplr005358624-20160209194854_dvr.pdf,005/005358/005358624/dv/kplr005358624-001-20160209194854_dvs.pdf,5150.00,4.572,0.0800,0.7930,0.8550,,q1_q17_dr25_stellar,290.581730,40.577400,15.224,15.961,15.142,14.908,14.758,13.767,13.295,13.234,0.000,19.372118550,40.57735770,0.13320,-0.15220,-1.960000e-03,6.000000e-03,-0.0100,-0.0520,0.0530,0.0320,-0.2310,0.2330
113,4544670,K00815.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,34.843986440,172.6332520,2455005.633,0,,0.9340,2.93150,,4.5236e+03,0.080046,1.86832,LS+MCMC,7.61,0.1971,88.92,511.0,16.10,49.310000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2434,0.4341,q1_q17_dr25_koi,15.9287890,75.6448000,76.80,1,40,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.14750,Mandel and Agol (2002 ApJ 580 171),,,004/004544/004544670/dv/kplr004544670-20160209194854_dvr.pdf,004/004544/004544670/dv/kplr004544670-001-20160209194854_dvs.pdf,5509.00,4.482,-0.1600,0.8710,0.8400,,q1_q17_dr25_stellar,285.920010,39.624828,15.684,16.307,15.646,15.417,15.322,14.363,13.960,13.875,0.130,19.061339000,39.62477500,0.24000,-0.20000,-1.200000e-03,-1.000000e-04,0.0740,0.0040,0.0740,-0.0030,-0.2710,0.2710
114,4664847,K00816.01,Kepler-690 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.748094239,174.9972060,2455007.997,0,,0.5170,3.59570,,2.4721e+03,0.046615,1.06292,LS+MCMC,5.52,0.0810,88.02,964.0,204.39,15.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2799,0.3810,q1_q17_dr25_koi,13.6184790,106.2942100,113.20,1,133,1,q1_q17_dr25_tce,01111011101110111000000000000000,0.07610,Mandel and Agol (2002 ApJ 580 171),,,004/004664/004664847/dv/kplr004664847-20160209194854_dvr.pdf,004/004664/004664847/dv/kplr004664847-001-20160209194854_dvs.pdf,5973.00,4.439,0.3600,1.0850,1.1810,,q1_q17_dr25_stellar,294.489900,39.771439,15.670,16.254,15.609,15.420,15.327,14.412,14.113,14.106,0.097,19.632662500,39.77140600,0.11000,-0.12000,5.400000e-04,-1.000000e-05,-0.0890,0.0770,0.1170,0.0820,0.1370,0.1590
115,4725681,K00817.01,Kepler-236 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,23.967936690,186.2218200,2455019.222,0,,0.4160,3.82700,,1.1823e+03,0.031410,3.03325,LS+MCMC,1.80,0.1322,89.47,329.0,2.77,45.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2575,0.4768,q1_q17_dr25_koi,5.8095590,22.2728400,27.50,2,43,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.72520,Mandel and Agol (2002 ApJ 580 171),,,004/004725/004725681/dv/kplr004725681-20160209194854_dvr.pdf,004/004725/004725681/dv/kplr004725681-001-20160209194854_dvs.pdf,3747.00,4.728,0.1000,0.5240,0.5360,,q1_q17_dr25_stellar,283.866390,39.898079,15.414,16.862,15.508,14.793,14.419,13.224,12.537,12.312,0.010,18.924412000,39.89827000,-0.55000,0.67000,6.800000e-04,-8.800000e-04,-0.2300,0.0500,0.2300,-0.1700,0.3200,0.3600
116,4725681,K00817.02,Kepler-236 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9950,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.295617380,135.7928400,2454968.793,0,,0.8880,1.34210,,8.2430e+02,0.031780,4.18931,LS+MCMC,1.82,0.0652,87.95,469.0,11.39,24.800000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2575,0.4768,q1_q17_dr25_koi,3.4847740,15.2602930,17.90,2,119,2,q1_q17_dr25_tce,11110111011101110000000000000000,0.82140,Mandel and Agol (2002 ApJ 580 171),,,004/004725/004725681/dv/kplr004725681-20160209194854_dvr.pdf,004/004725/004725681/dv/kplr004725681-002-20160209194854_dvs.pdf,3747.00,4.728,0.1000,0.5240,0.5360,,q1_q17_dr25_stellar,283.866390,39.898079,15.414,16.862,15.508,14.793,14.419,13.224,12.537,12.312,0.029,18.924422000,39.89838000,-0.13000,1.06000,1.300000e-04,-9.600000e-04,-0.3300,0.5000,0.6000,-0.3900,0.8500,0.9400
117,4913852,K00818.01,Kepler-691 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,8.114374820,176.3396800,2455009.340,0,,0.5730,2.27360,,1.5580e+03,0.037204,3.76716,LS+MCMC,2.10,0.0649,88.61,460.0,10.55,23.580000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2964,0.4262,q1_q17_dr25_koi,6.7459397,45.5851750,56.40,1,167,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.15660,Mandel and Agol (2002 ApJ 580 171),,,004/004913/004913852/dv/kplr004913852-20160209194854_dvr.pdf,004/004913/004913852/dv/kplr004913852-001-20160209194854_dvs.pdf,3692.00,4.753,0.2800,0.5170,0.5530,,q1_q17_dr25_stellar,288.812010,40.033401,15.877,17.474,16.091,15.192,14.705,13.405,12.723,12.492,0.024,19.254116000,40.03317800,-0.74000,-0.80000,3.300000e-04,5.400000e-04,0.0800,-0.0180,0.0820,-0.5880,-0.5170,0.7800
118,4932348,K00819.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---HAS_SEC_TCE,38.036729482,196.9349470,2455029.935,0,,0.5010,4.34617,,8.2872e+04,0.270180,6.21385,LS+MCMC,27.50,0.2252,89.63,500.0,14.81,78.037000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2193,0.4785,q1_q17_dr25_koi,456.1178600,1785.2972000,1300.00,1,26,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.00000,Mandel and Agol (2002 ApJ 580 171),,,004/004932/004932348/dv/kplr004932348-20160209194854_dvr.pdf,004/004932/004932348/dv/kplr004932348-001-20160209194854_dvs.pdf,5575.00,4.521,0.3600,0.9320,1.0510,,q1_q17_dr25_stellar,294.147890,40.055538,15.472,16.078,15.400,15.212,15.152,14.223,13.850,13.796,0.000,19.609860190,40.05555570,0.00810,0.05660,3.300000e-02,-7.500000e-02,-0.0180,0.1480,0.1490,0.0550,0.1080,0.1210
119,4936180,K00820.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0000,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,4.640900310,173.6463800,2455006.646,0,,1.2800,35.51200,,2.4506e+03,0.333559,0.00218,LS+MCMC,30.09,0.0503,19.01,1155.0,421.08,1.354000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3000,0.2852,q1_q17_dr25_koi,14.0984840,135.0185200,296.90,1,227,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.90950,Mandel and Agol (2002 ApJ 580 171),,,004/004936/004936180/dv/kplr004936180-20160209194854_dvr.pdf,004/004936/004936180/dv/kplr004936180-001-20160209194854_dvs.pdf,6463.00,4.500,-1.6600,0.8260,0.7860,,q1_q17_dr25_stellar,295.113710,40.071171,15.270,15.662,15.249,15.102,15.046,14.224,13.954,13.785,0.029,19.674246000,40.07118700,-0.05000,0.06000,-9.000000e-05,5.100000e-04,0.0070,-0.0980,0.0980,-0.0730,-0.1030,0.1260
120,11913073,K00011.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,3.747838198,171.6650400,2455004.665,0,,1.1210,5.06420,,6.1600e+02,0.151387,0.00878,LS+MCMC,13.65,0.0460,53.12,1031.0,266.76,1.868000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2327,0.4526,q1_q17_dr25_koi,14.4345050,98.6003100,138.20,1,358,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.86100,Mandel and Agol (2002 ApJ 580 171),,,011/011913/011913073/dv/kplr011913073-20160209194854_dvr.pdf,011/011913/011913073/dv/kplr011913073-001-20160209194854_dvs.pdf,5514.00,4.569,-0.0400,0.8260,0.9260,,q1_q17_dr25_stellar,291.061520,50.265129,13.496,14.038,13.426,13.264,13.205,12.236,11.891,11.785,0.000,19.404149600,50.26247300,1.64000,-9.57000,-7.870000e-04,4.598000e-03,1.1000,-11.1100,11.1700,1.0600,-11.1800,11.2300
121,10875245,K00117.01,Kepler-107 e,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9920,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,14.749148250,138.7779900,2454971.778,0,,0.1730,6.09950,,4.3020e+02,0.018864,0.55575,LS+MCMC,2.89,0.1221,89.47,874.0,137.91,18.560000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2570,0.4213,q1_q17_dr25_koi,11.1637040,66.1870650,107.40,4,72,1,q1_q17_dr25_tce,11111101110111011000000000000000,0.78750,Mandel and Agol (2002 ApJ 580 171),,,010/010875/010875245/dv/kplr010875245-20160209194854_dvr.pdf,010/010875/010875245/dv/kplr010875245-001-20160209194854_dvs.pdf,5847.00,4.191,0.2600,1.4020,1.1130,,q1_q17_dr25_stellar,297.028260,48.208611,12.487,12.904,12.427,12.309,12.274,11.392,11.114,11.060,0.000,19.801877500,48.20859400,-0.21000,-0.06000,2.100000e-05,1.140000e-04,0.3400,0.2400,0.4200,0.1900,0.3800,0.4300
122,5021899,K00821.01,Kepler-692 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,21.812959960,174.0108500,2455007.011,0,,0.0530,4.37910,,1.1754e+03,0.030952,2.39175,LS+MCMC,3.38,0.1495,89.92,639.0,39.33,39.183000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2291,0.4603,q1_q17_dr25_koi,6.4162097,31.2189400,37.80,1,45,1,q1_q17_dr25_tce,01101011101110111000000000000000,0.12040,Mandel and Agol (2002 ApJ 580 171),,,005/005021/005021899/dv/kplr005021899-20160209194854_dvr.pdf,005/005021/005021899/dv/kplr005021899-001-20160209194854_dvs.pdf,5601.00,4.410,0.0800,0.9990,0.9340,,q1_q17_dr25_stellar,294.776860,40.153740,15.540,16.187,15.492,15.262,15.147,14.204,13.776,13.702,0.448,19.651786000,40.15366000,-0.16000,-0.27000,1.600000e-04,3.300000e-04,0.1000,0.0700,0.1300,0.0200,0.0000,0.0200
123,5077629,K00822.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,7.919369370,172.1810920,2455005.181,0,,0.7330,3.31480,,1.5148e+04,0.121984,1.13074,LS+MCMC,10.34,0.0737,87.30,814.0,104.00,15.534000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2865,0.3556,q1_q17_dr25_koi,47.5332340,385.4283400,389.00,1,132,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.01630,Mandel and Agol (2002 ApJ 580 171),,,005/005077/005077629/dv/kplr005077629-20160209194854_dvr.pdf,005/005077/005077629/dv/kplr005077629-001-20160209194854_dvs.pdf,5690.00,4.588,-0.4000,0.7760,0.8520,,q1_q17_dr25_stellar,283.538450,40.217999,15.805,16.346,15.757,15.572,15.446,14.482,14.112,14.055,0.000,18.902556020,40.21791000,-0.30000,-0.32400,3.000000e-04,-2.200000e-03,-0.0150,0.0060,0.0160,-0.0250,-0.0650,0.0700
124,5115978,K00823.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,1.028436523,170.2285820,2455003.229,0,,1.5734,1.86060,,8.0980e+03,0.673134,0.43236,MCMC,72.77,0.0197,57.30,1947.0,3400.48,2.891000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3030,0.3107,q1_q16_koi,,,89.60,1,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,6228.00,4.428,-0.4400,0.9900,0.9590,,stellar_q1_q16,296.006990,40.295429,15.202,15.662,15.167,15.005,14.892,14.019,13.702,13.598,,,,,,,,,,,,,
125,5164255,K00824.01,Kepler-693 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,15.375623690,173.6140200,2455006.614,0,,0.6920,3.31690,,1.5337e+04,0.121030,2.43887,LS+MCMC,11.01,0.1121,88.73,600.0,30.54,31.240000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1451,0.5820,q1_q17_dr25_koi,33.1157840,170.0285600,166.00,1,50,1,q1_q17_dr25_tce,01000011011101110000000000000000,0.48720,Mandel and Agol (2002 ApJ 580 171),,,005/005164/005164255/dv/kplr005164255-20160209194854_dvr.pdf,005/005164/005164255/dv/kplr005164255-001-20160209194854_dvs.pdf,4986.00,4.496,0.1600,0.8330,0.7930,,q1_q17_dr25_stellar,283.253540,40.358189,16.422,17.227,16.367,16.077,15.879,14.877,14.359,14.178,0.006,18.883560500,40.35818800,-0.39000,-0.00800,-8.000000e-04,-2.000000e-03,0.0080,-0.0340,0.0350,-0.0630,0.0930,0.1120
126,5252423,K00825.01,Kepler-237 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.103632710,176.9486000,2455009.949,0,,0.0470,3.16100,,8.8790e+02,0.026361,2.33533,LS+MCMC,2.11,0.0712,89.87,687.0,52.82,20.090000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1142,0.6188,q1_q17_dr25_koi,7.0046763,33.6370740,39.30,2,131,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.59070,Mandel and Agol (2002 ApJ 580 171),,,005/005252/005252423/dv/kplr005252423-20160209194854_dvr.pdf,005/005252/005252423/dv/kplr005252423-001-20160209194854_dvs.pdf,4861.00,4.574,-0.0800,0.7320,0.7330,,q1_q17_dr25_stellar,283.221410,40.421829,15.289,16.117,15.221,14.933,14.748,13.749,13.223,13.172,0.000,18.881410200,40.42162000,-0.65000,-0.75000,3.800000e-04,-1.370000e-03,-0.0200,0.2000,0.2000,-0.1100,-0.2400,0.2600
127,5252423,K00825.02,Kepler-237 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.715108430,134.9617800,2454967.962,0,,0.2580,2.50600,,4.1750e+02,0.018268,2.42359,LS+MCMC,1.46,0.0496,88.96,823.0,108.84,14.180000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1142,0.6188,q1_q17_dr25_koi,3.7650650,16.4893460,21.30,2,208,2,q1_q17_dr25_tce,11110111011101110000000000000000,0.72920,Mandel and Agol (2002 ApJ 580 171),,,005/005252/005252423/dv/kplr005252423-20160209194854_dvr.pdf,005/005252/005252423/dv/kplr005252423-002-20160209194854_dvs.pdf,4861.00,4.574,-0.0800,0.7320,0.7330,,q1_q17_dr25_stellar,283.221410,40.421829,15.289,16.117,15.221,14.933,14.748,13.749,13.223,13.172,0.020,18.881437000,40.42145000,0.44000,-1.37000,-2.600000e-04,-3.600000e-04,0.1600,-0.1300,0.2100,0.1100,-0.5900,0.6000
128,5272878,K00826.01,Kepler-694 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.365839713,171.1357500,2455004.136,0,,0.5240,2.97210,,7.8070e+02,0.026275,1.41102,LS+MCMC,2.44,0.0659,87.92,914.0,165.33,14.460000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2711,0.3858,q1_q17_dr25_koi,7.3315960,58.1708600,70.80,1,216,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.18520,Mandel and Agol (2002 ApJ 580 171),,,005/005272/005272878/dv/kplr005272878-20160209194854_dvr.pdf,005/005272/005272878/dv/kplr005272878-001-20160209194854_dvs.pdf,5776.00,4.554,-0.1800,0.8490,0.9390,,q1_q17_dr25_stellar,291.149510,40.420521,15.090,15.594,15.032,14.874,14.799,13.882,13.522,13.493,0.871,19.409969100,40.42047500,0.07000,-0.16000,-1.000000e-05,-4.000000e-05,-0.0250,0.0420,0.0490,-0.0190,-0.1310,0.1330
129,5283542,K00827.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0370,0,0,1,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,5.975817540,174.7760200,2455007.776,0,,0.9410,3.06500,,9.6240e+02,0.035468,0.14724,LS+MCMC,3.86,0.0660,81.71,1047.0,284.25,6.530000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2889,0.3511,q1_q17_dr25_koi,7.2810160,42.5497670,50.30,1,181,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.98540,Mandel and Agol (2002 ApJ 580 171),,,005/005283/005283542/dv/kplr005283542-20160209194854_dvr.pdf,005/005283/005283542/dv/kplr005283542-001-20160209194854_dvs.pdf,6108.00,4.471,-0.0800,0.9970,1.0720,,q1_q17_dr25_stellar,294.223970,40.417858,15.546,16.038,15.487,15.336,15.214,14.330,14.047,14.045,0.000,19.614930600,40.41822800,-0.06000,1.33000,9.000000e-05,-1.040000e-03,0.3000,1.2200,1.2500,0.3400,1.2200,1.2600
130,5649215,K00839.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,2.446737317,170.6695100,2455003.670,0,,1.2410,4.72110,,1.1779e+03,0.278526,0.01691,LS+MCMC,26.25,0.0351,44.81,1261.0,597.19,1.749000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2676,0.3928,q1_q17_dr25_koi,25.0971900,98.7820100,110.20,1,552,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.65210,Mandel and Agol (2002 ApJ 580 171),,,005/005649/005649215/dv/kplr005649215-20160209194854_dvr.pdf,005/005649/005649215/dv/kplr005649215-001-20160209194854_dvs.pdf,5764.00,4.548,-0.1200,0.8630,0.9590,,q1_q17_dr25_stellar,298.961120,40.862808,15.021,15.572,14.978,14.785,14.705,13.791,13.440,13.384,0.000,19.928356000,40.87006200,-97.44000,26.11000,7.152000e-02,-1.944000e-02,-7.2860,2.7490,7.7870,-7.4380,2.4800,7.8410
